year,Race,beh_read,beh_type,beh_handheld,beh_handfree,beh_app,acc_handheld,acc_handfree,acc_read,acc_type,acc_app
2018,1,5,5,5,5,5,4,2,4,4,3
2018,1,3,3,5,2,3,3,2,4,3,2
2018,3,5,5,5,3,5,4,2,4,4,4
2018,7,5,3,5,1,1,3,2,3,3,2
2018,1,1,1,1,3,1,3,2,3,3,2
2018,3,1,1,1,1,1,1,1,1,1,1
2018,3,5,5,5,5,5,3,4,4,4,4
2018,3,5,5,5,5,5,5,5,4,4,4
2018,3,3,3,3,5,5,3,3,2,2,3
2018,3,4,3,3,2,3,3,2,3,3,3
2018,1,5,5,4,2,5,4,2,4,4,5
2018,3,2,3,5,3,1,2,1,2,2,2
2018,3,2,5,1,1,3,2,1,4,3,4
2018,3,3,3,4,2,5,2,1,3,3,4
2018,4,5,5,3,1,1,4,1,4,4,2
2018,7,3,3,5,3,2,3,2,3,3,3
2018,4,3,3,5,2,2,4,3,4,4,4
2018,3,3,5,5,2,5,3,2,3,3,3
2018,3,5,5,5,5,5,4,3,4,4,4
2018,3,5,5,5,2,5,4,2,4,4,4
2018,3,4,5,5,1,5,2,1,3,4,4
2018,3,3,4,3,5,6,3,3,4,4,4
2018,3,2,3,4,2,3,3,1,4,4,3
2018,3,5,5,5,3,5,4,2,4,4,4
2018,1,5,5,5,4,4,3,2,4,4,2
2018,3,4,5,5,5,5,4,3,4,4,3
2018,3,3,2,3,4,5,2,2,3,3,2
2018,3,4,5,3,2,5,3,2,3,4,3
2018,6,1,2,5,5,5,3,3,4,4,4
2018,3,1,1,2,5,1,3,2,4,4,4
2018,3,5,1,5,3,2,4,2,4,4,2
2018,3,5,5,4,3,5,4,1,4,4,4
2018,3,5,5,5,1,5,4,1,4,4,4
2018,3,5,5,5,5,5,4,5,4,4,4
2018,1,5,4,5,2,5,3,2,4,4,3
2018,3,2,2,3,2,3,3,1,3,3,4
2018,2,1,1,4,1,2,3,2,3,4,3
2018,3,5,5,5,5,5,4,3,4,4,4
2018,4,5,5,5,1,1,4,2,4,4,4
2018,3,3,3,3,1,4,4,1,4,4,4
2018,3,3,3,5,2,5,4,2,3,3,4
2018,2,3,3,5,5,5,3,2,3,3,3
2018,3,5,5,3,2,5,3,2,3,3,3
2018,3,5,5,5,5,5,4,2,4,4,3
2018,4,2,3,5,2,2,2,1,2,3,2
2018,3,5,5,5,3,5,4,2,4,4,5
2018,3,2,2,3,1,2,2,1,3,3,2
2018,3,5,5,5,5,5,3,2,4,4,3
2018,4,5,5,5,2,1,4,2,3,2,1
2018,3,1,3,5,2,3,3,2,2,3,5
2018,2,3,3,3,1,3,2,1,3,3,3
2018,3,5,5,5,4,5,4,2,4,4,4
2018,3,2,3,3,2,5,3,2,4,4,3
2018,3,2,3,5,2,1,4,1,3,3,3
2018,3,1,1,5,5,5,4,4,4,4,4
2018,3,5,4,3,2,5,3,2,3,4,4
2018,3,5,5,4,4,5,2,2,3,1,1
2018,2,1,1,2,2,1,1,2,2,1,2
2018,3,3,5,3,3,5,3,2,3,4,4
2018,3,5,5,5,5,5,3,1,4,4,4
2018,2,3,3,2,1,3,2,1,3,4,3
2018,5,3,3,5,2,1,4,1,4,4,2
2018,7,5,5,5,5,5,3,2,3,3,3
2018,2,5,4,2,1,1,3,1,3,3,4
2018,3,5,5,5,3,5,4,2,4,4,4
2018,3,5,5,5,5,5,4,2,4,4,4
2018,4,2,3,3,1,1,4,2,3,4,2
2018,3,5,5,5,1,5,4,1,4,4,4
2018,7,2,1,1,5,3,3,3,3,3,1
2018,5,5,5,5,5,3,4,2,3,3,2
2018,6,5,5,5,5,5,3,3,3,3,3
2018,3,3,3,3,5,3,3,3,3,3,3
2018,3,5,5,3,3,5,2,2,3,4,4
2018,3,1,3,5,3,5,3,2,3,4,4
2018,6,1,1,1,5,6,1,1,2,1,1
2018,3,3,5,1,1,3,4,2,4,4,3
2018,3,5,5,5,4,5,3,2,4,4,4
2018,3,1,1,1,1,1,3,3,3,3,3
2018,3,2,3,3,5,3,2,1,3,4,3
2018,3,5,5,5,3,5,3,2,3,4,4
2018,3,3,3,4,5,3,2,2,3,3,3
2018,4,5,5,4,5,5,3,2,4,4,4
2018,5,5,5,5,5,5,4,4,4,4,4
2018,3,3,4,5,5,3,3,2,3,4,3
2018,3,1,1,5,3,5,4,2,4,4,4
2018,3,5,5,4,2,5,4,2,3,4,4
2018,7,2,2,3,2,5,4,2,4,4,4
2018,4,1,1,1,5,1,2,2,3,2,2
2018,4,5,5,5,5,5,4,2,3,3,3
2018,3,5,5,2,2,5,4,2,4,4,4
2018,4,3,5,2,5,5,2,2,3,4,3
2018,7,5,4,4,5,3,3,3,4,4,3
2018,1,5,5,5,3,5,3,3,3,3,3
2018,3,5,5,5,5,5,4,4,5,4,4
2018,2,3,3,3,1,3,3,1,3,4,4
2018,2,1,5,5,3,5,2,1,3,3,3
2018,3,5,5,5,3,3,4,2,4,4,5
2018,3,1,2,2,2,2,3,3,3,3,2
2018,3,5,4,6,5,5,3,3,3,3,3
2018,3,2,3,5,2,2,3,2,3,3,5
2018,7,1,5,5,1,5,3,1,3,3,3
2018,3,3,5,3,3,5,4,2,4,4,3
2018,3,5,5,5,5,5,3,2,4,4,2
2018,3,5,5,5,5,5,4,3,4,4,4
2018,3,3,3,5,5,3,3,2,4,4,4
2018,3,5,5,5,5,5,4,3,3,4,3
2018,5,6,5,3,3,5,3,2,4,4,3
2018,3,5,3,3,5,3,3,2,4,4,3
2018,3,5,5,5,3,5,2,2,4,4,4
2018,1,5,5,5,5,5,4,2,4,4,4
2018,3,5,5,5,3,5,4,2,4,4,3
2018,3,1,1,1,1,1,3,3,3,3,1
2018,3,1,1,3,1,5,4,2,4,4,4
2018,3,5,5,5,3,2,4,1,4,4,2
2018,3,3,3,5,5,3,3,3,4,4,3
2018,3,3,3,4,2,3,3,2,3,4,4
2018,3,2,2,5,3,2,3,1,3,3,3
2018,3,5,5,5,5,5,3,3,4,4,3
2018,3,3,5,4,5,2,2,2,3,4,1
2018,2,3,3,5,3,3,3,1,4,3,3
2018,4,1,5,5,3,2,4,2,4,4,4
2018,3,1,6,5,2,1,2,3,3,3,1
2018,3,3,3,2,1,1,3,3,4,4,4
2018,3,5,5,5,5,4,4,4,4,4,4
2018,3,3,3,5,2,3,2,1,4,4,4
2018,3,1,5,4,3,3,2,1,3,4,2
2018,4,1,3,2,2,3,3,2,2,3,3
2018,3,5,5,5,5,5,4,4,4,4,4
2018,3,5,5,5,5,5,4,4,4,4,4
2018,4,5,5,5,5,5,4,2,4,4,4
2018,3,3,3,2,1,3,2,1,3,4,3
2018,3,4,4,3,3,3,3,2,3,2,3
2018,3,5,5,4,5,5,4,3,4,4,4
2018,5,2,5,5,5,5,3,3,3,3,3
2018,2,4,3,3,5,1,2,3,3,3,2
2018,7,5,5,5,5,5,4,3,4,4,4
2018,3,5,5,5,5,5,4,4,4,4,4
2018,3,5,5,5,2,5,3,2,4,4,3
2018,4,3,5,6,3,3,3,2,4,4,2
2018,3,5,5,5,2,5,4,1,4,3,3
2018,3,4,5,5,3,5,3,2,3,3,3
2018,3,5,5,5,5,5,3,2,3,4,3
2018,3,3,3,3,3,2,2,1,3,2,2
2018,3,5,5,5,3,5,4,2,4,4,4
2018,3,5,5,5,5,5,4,2,4,4,4
2018,3,5,5,5,5,5,4,4,4,4,4
2018,2,1,2,1,2,1,3,2,2,4,3
2018,3,3,5,3,4,3,4,1,4,3,3
2018,3,1,2,1,5,2,1,1,1,1,1
2018,4,5,5,5,2,2,4,2,4,4,2
2018,3,3,4,2,1,1,3,3,1,1,1
2018,3,5,5,3,5,5,3,2,4,4,4
2018,3,4,5,5,5,5,3,2,3,4,4
2018,3,3,3,3,3,3,2,2,2,2,2
2018,3,5,5,3,2,1,4,2,4,4,2
2018,1,5,5,5,3,5,3,2,4,4,3
2018,3,3,3,5,3,5,4,2,4,4,4
2018,4,3,3,4,4,5,4,2,3,4,4
2018,3,5,5,5,5,5,4,4,4,4,4
2018,3,6,5,5,5,5,4,4,4,4,4
2018,3,5,5,5,5,5,3,5,3,4,5
2018,3,5,5,5,5,5,3,2,3,3,3
2018,3,3,3,3,3,3,3,2,3,3,3
2018,4,5,4,4,4,3,3,2,3,3,3
2018,4,3,3,3,2,3,3,2,3,4,2
2018,3,2,2,2,1,1,3,1,3,3,3
2018,3,5,5,5,5,5,4,2,4,4,4
2018,3,5,5,5,5,5,4,4,4,4,4
2018,7,5,3,5,5,5,4,2,3,3,4
2018,4,4,5,5,2,2,4,2,4,4,2
2018,3,3,3,5,5,3,3,2,4,4,3
2018,3,5,5,5,2,5,4,1,4,4,4
2018,6,3,2,4,1,6,5,5,2,3,2
2018,4,1,5,5,3,2,3,2,3,3,2
2018,4,5,5,5,5,5,4,2,4,4,4
2018,3,5,5,5,5,5,4,4,4,4,4
2018,3,3,5,5,4,3,4,1,4,4,3
2018,4,2,2,2,2,2,3,1,3,3,1
2018,4,1,1,1,1,1,2,1,3,3,3
2018,3,5,5,5,3,5,4,2,4,4,4
2018,3,5,5,5,5,5,4,2,4,4,4
2018,3,5,5,5,5,5,4,4,4,4,4
2018,4,3,3,3,2,2,3,1,3,3,2
2018,3,3,3,2,2,3,3,2,3,3,3
2018,3,4,5,5,5,4,4,4,4,4,3
2018,3,5,5,5,5,5,4,3,4,4,3
2018,3,3,5,5,5,3,5,3,3,4,2
2018,3,2,2,5,3,2,3,2,4,4,4
2018,3,3,3,5,5,1,1,1,4,4,1
2018,3,3,4,3,3,4,4,2,4,4,5
2018,1,1,5,5,5,5,4,4,4,4,4
2018,3,2,4,5,3,3,3,1,3,4,3
2018,3,4,4,5,2,3,2,2,3,3,2
2018,2,5,5,5,5,5,4,4,4,4,4
2018,3,2,2,2,2,2,2,2,2,2,2
2018,3,5,5,5,5,5,4,2,4,4,4
2018,4,5,5,5,5,5,4,1,4,4,3
2018,3,3,3,2,3,5,3,2,4,4,4
2018,3,3,3,3,2,3,3,2,3,4,3
2018,3,2,3,2,1,3,3,2,3,3,3
2018,4,2,3,2,5,3,3,2,3,3,3
2018,2,1,1,1,3,3,3,1,3,3,3
2018,3,5,5,4,5,5,5,2,4,4,4
2018,3,5,5,5,2,3,4,1,4,4,3
2018,3,5,5,3,3,3,3,5,4,4,5
2018,3,5,5,5,2,5,2,2,4,4,3
2018,3,5,5,5,1,5,4,1,3,4,4
2018,3,2,5,5,5,5,4,4,4,4,4
2018,3,5,5,5,5,5,4,2,4,4,4
2018,3,5,5,5,5,5,3,3,3,3,3
2018,4,5,5,5,5,5,3,2,4,4,4
2018,3,5,5,3,5,5,3,2,4,4,3
2018,3,3,5,1,1,5,3,1,4,4,4
2018,2,6,6,5,6,6,4,2,3,3,3
2018,3,5,5,5,2,5,3,2,2,3,3
2018,3,5,5,5,5,5,4,4,4,4,4
2018,3,2,2,3,1,2,4,2,3,3,3
2018,3,5,5,5,5,5,4,4,4,4,4
2018,3,4,5,5,1,4,4,3,4,4,4
2018,3,3,4,4,1,5,2,1,2,3,4
2018,3,5,5,5,4,5,4,3,4,4,4
2018,3,5,5,5,5,5,3,2,4,4,4
2018,3,3,3,2,2,5,3,2,3,4,4
2018,3,5,5,5,3,5,4,1,4,4,4
2018,3,5,5,5,5,5,4,3,4,4,4
2018,4,3,5,3,3,3,3,2,4,4,4
2018,3,5,5,5,5,5,4,2,4,4,4
2018,3,5,5,5,5,5,4,3,4,4,3
2018,3,5,5,4,5,5,3,2,4,4,4
2018,3,3,5,5,3,3,4,5,4,4,3
2018,3,5,5,5,3,5,3,2,4,4,4
2018,3,5,5,5,5,5,4,2,4,4,4
2018,3,5,5,5,5,5,3,2,4,4,4
2018,3,5,5,5,5,5,4,2,3,4,4
2018,3,5,5,3,3,5,3,2,4,4,4
2018,3,5,5,5,5,5,4,3,4,4,4
2018,3,3,3,3,3,5,3,3,3,3,4
2018,3,5,5,5,5,5,4,2,4,4,4
2018,3,5,5,3,5,5,3,2,4,4,4
2018,2,5,5,5,3,3,4,1,4,4,4
2018,3,5,5,5,2,3,3,1,3,4,3
2018,3,3,3,4,3,3,3,2,2,3,3
2018,3,2,2,3,2,2,3,2,3,3,2
2018,3,3,3,5,2,5,2,1,3,3,4
2018,3,3,5,5,2,3,3,2,3,4,4
2018,3,5,5,3,1,3,3,1,4,4,2
2018,3,5,5,4,1,1,2,1,4,4,2
2018,3,1,1,1,1,1,2,2,2,2,2
2018,3,3,3,5,1,3,4,2,4,4,2
2018,3,5,5,5,5,3,2,2,4,4,4
2018,5,5,5,5,3,5,4,1,4,4,4
2018,3,5,5,5,5,5,4,4,4,4,4
2018,3,3,3,4,1,1,4,1,3,4,1
2018,3,5,5,3,5,5,3,3,3,3,3
2018,3,5,5,5,5,5,4,2,4,4,2
2018,4,5,4,4,3,5,4,3,4,4,2
2018,3,5,5,5,5,5,3,2,3,3,3
2018,3,1,3,2,5,5,2,2,3,3,2
2018,3,5,5,5,5,5,3,2,4,4,2
2018,7,2,3,3,5,4,2,2,3,3,2
2018,7,2,2,2,1,1,3,1,3,3,3
2018,4,5,4,3,2,5,3,5,4,4,4
2018,3,1,3,2,5,3,1,5,2,4,3
2018,3,5,5,5,5,5,4,4,4,4,4
2018,7,2,3,3,2,1,4,3,3,4,2
2018,3,6,5,5,5,5,2,1,3,4,3
2018,3,5,5,4,5,5,4,4,4,4,4
2018,3,5,5,5,5,5,5,5,5,5,5
2018,3,5,5,5,5,5,1,1,1,1,1
2018,3,5,5,5,5,5,3,2,4,4,3
2018,3,3,5,3,5,5,3,2,4,4,4
2018,3,5,5,5,5,5,4,3,4,4,4
2018,4,1,2,5,2,1,2,1,2,3,3
2018,4,5,5,5,2,6,3,1,3,4,5
2018,3,3,3,3,3,3,3,3,3,3,3
2018,4,5,5,5,5,5,4,4,4,4,4
2018,3,5,5,5,3,5,5,2,4,4,4
2018,3,2,5,2,2,1,3,1,3,3,2
2018,3,1,2,2,1,1,3,3,3,3,2
2018,3,3,3,2,1,3,3,1,3,4,3
2018,3,5,5,5,5,5,3,2,3,4,4
2018,2,5,5,5,5,5,4,3,4,4,4
2018,6,5,5,1,5,5,2,1,4,4,4
2018,2,5,5,5,5,5,3,1,4,4,4
2018,3,2,1,3,2,1,2,1,3,3,1
2018,3,3,3,3,1,2,3,2,3,3,2
2018,3,3,3,3,2,3,3,2,3,4,2
2018,3,5,5,5,3,5,3,2,3,4,4
2018,3,3,3,5,1,3,4,2,3,4,4
2018,3,3,5,5,1,1,3,1,3,4,1
2018,3,1,4,5,3,5,3,2,3,3,2
2018,3,1,1,3,3,3,3,2,4,4,4
2018,3,5,5,5,2,5,4,3,3,3,3
2018,3,3,3,3,3,2,3,3,3,3,3
2018,3,3,4,5,3,5,4,2,2,3,3
2018,3,4,3,4,2,3,3,2,3,3,3
2018,3,5,5,5,5,5,3,2,3,3,2
2018,3,5,5,3,3,5,4,2,4,4,4
2018,3,5,5,3,3,5,3,3,4,4,4
2018,3,5,5,5,5,5,4,4,4,4,4
2018,3,5,5,5,5,5,4,1,4,4,5
2018,3,3,3,3,1,2,3,1,3,3,1
2018,3,1,1,1,1,1,2,2,3,3,2
2018,3,5,5,5,3,5,4,4,4,4,4
2018,3,2,2,2,3,2,3,3,3,4,2
2018,3,3,3,5,3,2,3,1,2,3,1
2018,4,4,5,5,3,2,4,1,2,4,1
2018,3,1,3,3,5,5,3,2,3,3,3
2018,4,2,2,4,4,2,4,4,4,4,2
2018,3,5,5,5,3,5,4,2,4,4,4
2018,3,1,1,1,1,1,1,1,1,1,1
2018,4,3,3,3,3,2,4,4,4,4,4
2018,3,2,3,1,1,3,1,1,3,3,3
2018,3,2,3,3,2,3,3,2,2,3,2
2018,2,5,5,5,5,5,3,2,3,4,2
2018,3,5,5,5,5,4,4,3,3,3,3
2018,3,5,5,5,5,5,4,4,4,4,4
2018,3,5,5,5,5,5,4,5,3,3,3
2018,3,1,5,4,1,2,3,1,2,3,1
2018,3,5,5,3,5,5,3,2,4,4,4
2018,3,1,1,1,3,5,2,1,3,5,4
2018,3,3,4,2,2,1,2,2,3,4,2
2018,3,1,1,1,2,3,3,2,3,3,4
2018,3,1,1,1,1,1,3,2,3,3,4
2018,3,5,5,5,5,5,3,4,4,4,4
2018,3,5,5,5,5,5,4,1,4,4,4
2018,3,5,5,3,2,3,5,2,4,4,5
2018,3,5,5,5,5,5,4,3,4,4,3
2018,8,3,3,5,2,5,3,2,3,4,4
2018,3,3,3,2,1,6,2,1,3,3,2
2018,3,4,5,3,2,3,2,1,4,4,4
2018,3,1,2,2,1,3,2,1,2,2,1
2018,3,6,4,5,3,2,3,2,3,5,2
2018,3,1,1,1,5,1,2,2,2,2,2
2018,3,3,3,4,2,2,3,2,2,3,2
2018,3,5,5,5,5,5,3,3,4,4,4
2018,3,5,5,5,2,5,4,2,4,4,4
2018,3,5,5,4,4,5,4,2,4,4,4
2018,3,2,3,5,5,2,4,2,3,4,4
2018,3,5,5,3,5,5,3,5,3,4,4
2018,3,5,5,5,3,5,3,2,3,3,3
2018,4,3,4,3,2,2,3,2,3,4,3
2018,3,5,5,5,5,5,3,2,4,4,5
2018,3,1,1,1,1,1,3,2,3,3,3
2018,3,5,5,5,3,5,4,2,4,4,4
2018,3,5,5,5,3,3,4,3,4,4,4
2018,3,2,2,2,5,1,4,2,4,4,1
2018,3,5,4,3,3,5,2,1,3,3,4
2018,3,5,5,5,2,3,4,1,4,4,2
2018,3,5,5,3,2,5,4,1,4,4,4
2018,3,5,5,5,2,5,3,2,3,4,3
2018,3,1,1,1,1,1,3,3,3,3,3
2018,3,5,5,5,5,5,4,2,4,4,4
2018,3,5,5,5,5,5,4,4,4,4,4
2018,3,5,5,5,5,5,4,4,4,4,4
2018,3,5,5,3,5,3,3,1,3,3,3
2018,4,5,5,4,5,5,3,2,4,4,3
2018,3,5,5,5,5,5,4,1,4,4,4
2018,5,5,4,5,1,3,4,1,3,3,2
2018,2,1,5,5,5,2,5,4,4,4,4
2018,3,3,5,3,2,3,3,2,3,4,3
2018,3,5,5,5,3,3,4,2,4,4,4
2018,3,5,5,5,3,5,4,3,4,4,4
2018,6,5,5,5,5,5,4,2,4,4,4
2018,3,2,2,2,2,3,3,1,3,3,2
2018,3,5,5,5,5,5,4,2,4,4,4
2018,1,1,1,1,2,2,2,2,3,3,4
2018,2,5,5,3,2,5,3,2,3,4,3
2018,3,5,5,4,5,5,3,3,4,4,4
2018,3,5,5,5,5,5,4,4,4,4,4
2018,3,3,3,5,1,1,4,2,3,3,2
2018,3,5,5,5,5,5,4,2,3,4,4
2019,3,3,3,2,5,2,3,2,3,4,2
2019,3,3,5,2,2,3,2,1,3,3,3
2019,3,5,5,5,5,5,3,1,4,4,5
2019,1,4,5,3,2,5,3,2,3,4,3
2019,6,5,5,5,5,5,5,4,4,4,3
2019,3,5,5,5,5,5,4,4,4,4,4
2019,3,1,1,1,5,1,1,1,1,1,1
2019,4,5,5,5,5,5,3,2,4,4,3
2019,1,5,5,5,5,5,4,4,4,4,2
2019,3,5,5,5,1,5,4,2,4,4,4
2019,3,5,5,5,5,5,3,4,4,4,4
2019,1,5,5,5,5,5,1,2,4,4,4
2019,3,5,5,5,3,4,3,3,3,4,3
2019,4,1,5,2,1,3,1,1,2,3,3
2019,4,1,3,3,3,5,3,2,3,3,3
2019,3,4,3,5,5,5,4,3,3,4,3
2019,4,5,5,5,5,5,4,3,4,4,3
2019,3,5,5,5,5,5,3,2,4,4,4
2019,4,3,5,5,5,5,2,1,2,3,5
2019,2,4,5,5,6,6,4,4,4,4,4
2019,3,4,3,3,3,3,3,1,3,3,3
2019,4,2,3,3,4,4,4,3,2,3,4
2019,1,4,4,5,1,2,4,1,4,4,3
2019,1,5,5,4,1,5,4,1,4,4,4
2019,3,5,5,5,3,5,4,2,4,4,4
2019,3,5,5,5,2,3,2,2,3,3,3
2019,3,5,5,5,3,3,3,2,4,4,2
2019,3,2,2,2,4,2,5,1,3,4,3
2019,4,5,5,4,3,5,4,2,4,4,4
2019,3,5,5,5,4,3,4,2,4,4,4
2019,3,5,5,5,5,5,4,4,4,4,4
2019,4,3,5,3,3,3,4,3,4,4,4
2019,3,5,5,5,4,2,3,1,4,4,3
2019,3,5,5,5,5,5,2,2,4,4,5
2019,3,1,1,5,5,5,4,2,4,4,4
2019,3,2,3,1,1,5,1,1,3,4,3
2019,3,3,4,4,3,4,1,4,4,4,4
2019,8,5,5,5,5,2,4,1,4,1,3
2019,3,5,5,5,2,2,3,2,3,3,2
2019,3,5,5,5,5,5,4,3,4,4,3
2019,1,1,1,1,1,1,1,1,1,3,1
2019,1,3,5,5,1,2,2,2,3,3,5
2019,3,5,5,5,3,3,3,1,4,4,3
2019,3,5,5,5,2,5,3,1,3,4,3
2019,3,5,5,5,5,5,4,3,4,4,3
2019,3,5,5,3,3,2,2,2,3,4,2
2019,3,3,4,4,2,3,3,2,3,3,3
2019,4,2,5,5,2,3,3,2,3,3,3
2019,3,2,3,3,1,1,4,1,3,3,3
2019,3,5,5,5,5,5,3,2,4,4,4
2019,3,1,5,5,5,5,4,3,3,4,4
2019,1,5,5,4,2,1,4,2,4,4,2
2019,3,5,5,3,3,5,3,1,3,4,3
2019,1,5,5,5,3,3,4,2,4,4,2
2019,3,3,3,5,1,2,3,2,1,1,1
2019,3,3,5,3,5,5,4,4,4,4,4
2019,3,3,2,2,5,2,3,1,3,3,4
2019,3,3,3,3,3,4,4,2,4,4,4
2019,3,5,5,5,5,5,4,2,4,4,4
2019,3,1,1,1,2,3,1,2,2,1,2
2019,3,2,2,3,2,2,3,2,3,3,2
2019,4,5,5,3,3,5,3,2,3,4,4
2019,3,5,5,5,5,5,4,3,4,4,4
2019,1,3,6,6,1,5,4,2,4,4,4
2019,4,5,5,5,5,5,4,4,4,4,4
2019,8,5,5,5,3,1,3,2,4,3,5
2019,3,5,5,5,5,5,4,1,4,3,3
2019,1,5,5,5,5,6,3,2,3,3,3
2019,3,5,5,5,5,5,2,2,4,4,4
2019,3,5,5,5,5,3,3,2,3,4,1
2019,3,5,5,5,5,5,3,2,4,4,4
2019,3,3,5,5,2,2,2,1,2,3,3
2019,3,3,5,5,5,5,4,2,4,4,3
2019,1,5,5,5,5,5,4,2,4,4,4
2019,3,5,5,5,5,5,4,4,4,4,4
2019,3,5,5,3,5,3,4,3,4,4,5
2019,3,1,1,3,1,2,3,1,3,3,2
2019,3,5,5,5,3,5,4,5,4,4,4
2019,3,5,5,5,5,5,4,2,4,4,4
2019,3,5,5,5,5,5,4,2,4,4,4
2019,6,5,5,5,5,5,4,4,4,4,4
2019,1,2,3,2,1,5,2,1,4,4,4
2019,3,5,5,5,5,5,4,2,4,4,4
2019,4,2,2,2,5,5,3,3,3,3,3
2019,1,3,4,4,5,5,4,2,4,4,4
2019,1,5,5,5,5,5,3,3,4,4,3
2019,3,5,5,3,3,4,2,1,3,3,3
2019,1,5,5,5,5,2,4,1,4,4,4
2019,3,2,3,2,2,3,2,1,3,4,5
2019,3,5,5,5,2,1,3,1,4,4,1
2019,3,3,3,5,3,5,3,2,3,3,3
2019,3,5,5,5,5,5,4,4,4,4,4
2019,4,5,5,5,4,4,2,2,3,3,3
2019,3,5,5,5,5,5,2,2,3,3,3
2019,3,5,5,3,2,5,3,1,3,4,3
2019,3,5,5,5,5,5,4,3,4,4,4
2019,2,5,5,5,5,5,4,2,4,4,4
2019,3,5,5,5,5,5,4,4,4,4,2
2019,1,3,5,5,1,4,3,2,4,4,3
2019,3,1,1,2,1,1,1,1,2,1,1
2019,3,3,3,5,2,3,4,1,3,4,3
2019,2,3,3,5,5,4,4,3,3,3,1
2019,3,4,5,3,1,5,3,1,4,4,4
2019,3,5,5,4,1,5,3,2,3,3,3
2019,4,5,5,5,3,5,4,2,4,4,4
2019,3,3,3,3,3,3,3,2,4,4,4
2019,1,5,5,5,3,5,3,3,3,4,4
2019,3,5,5,5,2,5,4,2,4,4,4
2019,4,3,5,5,3,5,3,2,4,4,4
2019,6,5,5,3,1,1,3,2,3,4,2
2019,3,3,3,5,2,3,4,4,4,4,4
2019,1,5,5,5,4,5,5,4,4,4,3
2019,3,5,5,3,5,5,3,2,3,4,4
2019,3,3,4,5,5,3,4,1,4,4,4
2019,3,5,5,5,5,5,4,4,4,4,4
2019,3,5,5,5,5,5,2,2,4,4,3
2019,3,3,3,4,6,2,3,2,3,3,3
2019,3,5,5,5,5,5,4,5,4,4,4
2019,3,1,1,2,2,1,1,2,1,2,2
2019,3,4,5,5,2,3,3,1,3,4,2
2019,3,5,5,5,5,5,4,3,4,4,2
2019,3,5,5,5,5,5,4,4,4,4,4
2019,4,5,5,5,5,5,3,2,4,4,4
2019,3,5,5,5,4,5,4,2,4,4,5
2019,3,5,5,3,1,5,3,2,4,4,4
2019,3,5,5,5,5,5,4,2,4,4,4
2019,3,1,5,5,3,5,4,2,4,4,4
2019,3,5,5,5,5,5,4,3,3,3,3
2019,3,2,3,3,2,2,3,4,3,4,3
2019,3,3,3,3,2,3,3,2,3,4,3
2019,4,3,3,3,5,6,3,2,4,4,2
2019,4,2,1,2,2,1,2,3,2,3,1
2019,2,1,1,1,1,2,2,2,2,2,2
2019,3,5,5,5,3,5,3,2,4,4,5
2019,3,2,2,2,2,3,3,2,3,3,3
2019,3,5,5,5,2,5,2,2,4,4,4
2019,3,3,5,3,1,5,2,1,3,4,5
2019,1,2,2,2,3,1,3,2,4,4,4
2019,3,3,3,2,2,3,3,2,3,4,3
2019,3,4,5,3,3,5,3,5,3,4,3
2019,1,3,5,4,5,3,3,2,3,3,3
2019,2,4,3,4,4,4,2,2,3,4,2
2019,3,5,5,5,6,5,4,3,4,4,4
2019,3,3,4,4,5,3,2,2,3,3,3
2019,1,5,5,5,5,5,3,2,4,4,3
2019,3,5,5,5,5,5,3,3,3,4,3
2019,4,4,4,5,3,3,4,2,4,4,3
2019,7,5,5,3,2,2,4,2,4,4,2
2019,3,5,5,3,5,5,3,2,4,4,4
2019,5,5,5,5,5,5,3,2,4,4,4
2019,3,5,5,5,5,5,5,4,4,4,3
2019,2,4,5,3,5,5,4,4,3,4,3
2019,1,5,5,5,3,1,4,2,4,4,3
2019,1,1,4,2,2,2,5,2,3,2,2
2019,6,5,5,5,5,5,3,2,4,4,3
2019,3,5,5,5,2,5,4,2,4,4,4
2019,3,5,5,5,5,5,4,3,4,4,4
2019,2,5,5,5,4,5,2,2,3,3,4
2019,3,5,5,3,3,5,5,5,5,5,5
2019,3,3,3,5,1,4,4,4,4,4,4
2019,3,5,5,5,5,5,4,3,4,4,4
2019,3,5,5,5,5,5,4,4,4,4,4
2019,2,6,6,5,5,5,4,1,4,4,1
2019,3,3,3,5,3,6,5,5,3,3,5
2019,3,5,5,5,5,5,3,3,3,3,3
2019,4,5,5,5,5,5,4,3,4,4,3
2019,3,3,3,5,2,5,4,2,3,4,3
2019,3,5,5,5,5,5,2,1,3,3,4
2019,3,5,5,5,5,5,4,4,4,4,4
2019,1,1,1,3,5,2,2,2,3,3,2
2019,3,4,4,2,3,2,2,1,3,3,1
2019,4,5,5,5,5,5,3,2,4,4,3
2019,3,5,5,5,5,5,4,2,4,4,4
2019,4,1,5,5,4,5,3,2,4,4,3
2019,3,5,5,3,2,2,3,2,4,4,2
2019,3,1,2,3,2,2,3,3,2,2,2
2019,3,5,5,5,5,5,3,2,4,4,3
2019,3,5,4,5,5,2,3,3,4,4,2
2019,8,3,3,3,3,5,3,2,3,4,4
2019,7,5,5,3,4,5,4,2,4,4,3
2019,1,4,4,3,3,3,3,1,4,4,4
2019,3,5,5,5,3,4,4,2,4,4,3
2019,3,5,5,5,5,5,4,4,4,4,4
2019,3,1,1,1,2,1,3,3,3,3,2
2019,3,2,3,3,2,3,2,1,3,4,2
